951318.1107189474,1944993.8041578457,48.965443
951330.2489206771,1944993.7331271172,50.531605
951342.3871223337,1944993.6621141029,53.522793
951354.5253239174,1944993.5911188028,56.031048
951366.6635254257,1944993.520141217,57.51667
951378.8017268633,1944993.4491813453,57.75483
951390.9399282278,1944993.3782391879,57.83169
951403.0781295194,1944993.3073147445,56.61585
951415.2163307379,1944993.2364080152,56.591682
951427.3545318814,1944993.1655190005,57.529163
951439.4927329541,1944993.0946476995,58.653202
951451.6309339539,1944993.023794113,58.676968
951463.7691348807,1944992.9529582406,60.068493
951475.9073357348,1944992.8821400823,60.31534
951488.045536516,1944992.8113396382,59.286743
951500.1837372243,1944992.7405569083,58.424862
951512.3219378575,1944992.6697918926,57.88222
951524.4601384203,1944992.5990445912,56.771965
951536.5983389103,1944992.5283150037,54.74896
951548.7365393274,1944992.4576031305,55.14452
951560.8747396718,1944992.3869089715,55.38697
951573.0129399435,1944992.3162325267,55.72263
951585.1511401403,1944992.2455737959,56.080235
951597.2893402665,1944992.1749327793,56.537273
951609.4275403201,1944992.104309477,57.053196
951621.565740301,1944992.0337038888,58.036896
951633.7039402094,1944991.9631160146,58.797455
951645.8421400451,1944991.892545855,60.443825
951657.980339806,1944991.8219934092,61.715813
951670.1185394964,1944991.7514586775,63.146236
951682.2567391144,1944991.6809416602,63.446705
951694.3949386597,1944991.610442357,65.4909
951706.5331381327,1944991.5399607678,66.71437
951718.6713375307,1944991.4694968928,66.85487
951730.8095368587,1944991.399050732,68.266785
951742.947736114,1944991.3286222853,70.35486
951755.085935297,1944991.2582115529,70.50363
951767.2241344075,1944991.1878185344,70.75441
951779.3623334432,1944991.1174432302,72.34743
951791.500532409,1944991.0470856403,80.71642
951803.6387313022,1944990.9767457643,80.692
951815.7769301232,1944990.9064236027,82.662605
951827.9151288718,1944990.836119155,90.89388
951840.0533275458,1944990.7658324216,97.16589
951852.1915261497,1944990.6955634023,99.67968
951864.3297246813,1944990.625312097,92.758766
951876.4679231407,1944990.555078506,87.28896
951888.6061215278,1944990.484862629,82.33423
951900.7443198406,1944990.4146644664,75.44629
951912.8825180832,1944990.3444840177,70.58353
951925.0207162537,1944990.2743212832,67.1473
951937.158914352,1944990.2041762627,66.52422
951949.2971123781,1944990.1340489564,66.7607
951961.4353103298,1944990.0639393644,66.521255
951973.5735082116,1944989.9938474863,67.34734
951985.7117060213,1944989.9237733225,66.85451
951997.849903759,1944989.8537168729,66.30983
952009.9881014223,1944989.7836781372,63.68835
952022.1262990158,1944989.7136571158,62.76131
952034.2644965373,1944989.6436538084,60.29941
952046.4026939868,1944989.5736682152,57.990757
952058.5408913642,1944989.5037003362,55.58881
952070.6790886674,1944989.4337501712,47.654133
952082.8172859009,1944989.3638177204,47.19446
952094.9554830625,1944989.2939029837,43.762794
951318.0215503518,1944978.568313109,50.658104
951330.1597743162,1944978.4972824722,54.06113
951342.2979982077,1944978.4262695496,55.04195
951354.4362220261,1944978.3552743413,57.672516
951366.5744457692,1944978.284296847,57.9188
951378.7126694415,1944978.213337067,57.712017
951390.8508930408,1944978.1423950011,57.596123
951402.9891165672,1944978.0714706494,56.241604
951415.1273400205,1944978.0005640117,55.616657
951427.2655633987,1944977.9296750885,56.650135
951439.4037867062,1944977.8588038792,58.31032
951451.5420099407,1944977.7879503842,57.988243
951463.6802331024,1944977.7171146031,54.979847
951475.8184561912,1944977.6462965363,55.18954
951487.9566792072,1944977.5754961837,55.896908
951500.0949021502,1944977.5047135453,55.100033
951512.2331250182,1944977.433948621,53.864998
951524.3713478157,1944977.3632014107,54.21126
951536.5095705404,1944977.2924719148,54.470337
951548.6477931923,1944977.2217601328,54.603184
951560.7860157714,1944977.151066065,55.258053
951572.924238278,1944977.0803897115,55.899765
951585.0624607094,1944977.009731072,56.56999
951597.2006830705,1944976.9390901467,56.865475
951609.3389053588,1944976.8684669356,57.737072
951621.4771275745,1944976.7978614385,59.223476
951633.6153497176,1944976.7272736556,59.58893
951645.753571788,1944976.656703587,61.95603
951657.8917937835,1944976.5861512322,61.991825
951670.0300157088,1944976.5156165918,63.576378
951682.1682375615,1944976.4450996656,63.90898
951694.3064593417,1944976.3746004533,66.89782
951706.4446810492,1944976.3041189553,67.02337
951718.582902682,1944976.2336551712,69.39046
951730.7211242446,1944976.1632091014,69.703354
951742.8593457348,1944976.0927807458,69.91178
951754.9975671525,1944976.0223701042,70.14899
951767.1357884976,1944975.9519771768,71.03138
951779.2740097683,1944975.8816019634,77.803825
951791.4122309686,1944975.8112444642,80.7379
951803.5504520966,1944975.7409046793,80.432076
951815.6886731522,1944975.6705826083,82.72238
951827.8268941356,1944975.6002782516,91.51298
951839.9651150443,1944975.5299916088,98.05797
951852.103335883,1944975.4597226803,101.87856
951864.2415566493,1944975.3894714657,96.41136
951876.3797773435,1944975.3192379654,88.7928
951888.5179979653,1944975.2490221793,84.145004
951900.6562185126,1944975.1788241072,82.24057
951912.79443899,1944975.108643749,77.35175
951924.9326593952,1944975.0384811051,73.72149
951937.0708797282,1944974.9683361754,73.906006
951949.209099989,1944974.8982089597,74.07636
951961.3473201754,1944974.8280994582,74.52931
951973.485540292,1944974.7580076708,74.73539
951985.6237603364,1944974.6879335975,73.99968
951997.7619803087,1944974.6178772382,70.91628
952009.9002002068,1944974.5478385931,64.99147
952022.0384200349,1944974.477817662,62.712936
952034.1766397911,1944974.407814445,57.766064
952046.3148594752,1944974.337828942,54.1945
952058.4530790874,1944974.2678611535,50.417706
952070.5912986253,1944974.1979110788,46.283188
952082.7295180935,1944974.1279787184,43.85803
952094.8677374898,1944974.058064072,41.08178
951317.9323820367,1944963.3324687232,49.047104
951330.0706282359,1944963.2614381781,52.6001
951342.208874362,1944963.1904253473,56.187344
951354.3471204152,1944963.1194302307,56.563057
951366.4853663929,1944963.048452828,57.411865
951378.6236122999,1944962.9774931397,57.52909
951390.761858134,1944962.9065511655,57.153156
951402.900103895,1944962.8356269053,54.94801
951415.038349583,1944962.7647203594,54.486683
951427.1765951959,1944962.6938315276,53.812073
951439.3148407381,1944962.6229604098,53.14948
951451.4530862074,1944962.552107006,53.27866
951463.5913316037,1944962.4812713168,53.243683
951475.7295769271,1944962.4104533414,53.029976
951487.8678221778,1944962.3396530803,52.48217
951500.0060673556,1944962.2688705332,52.391388
951512.1443124583,1944962.1981057003,52.275784
951524.2825574905,1944962.1273585814,52.897453
951536.4208024498,1944962.0566291767,53.3551
951548.5590473365,1944961.9859174863,54.962532
951560.6972921503,1944961.9152235098,54.890697
951572.8355368914,1944961.8445472475,55.543148
951584.9737815575,1944961.7738886992,56.30185
951597.1120261532,1944961.7032478652,57.191696
951609.2502706763,1944961.6326247451,58.07842
951621.3885151267,1944961.5620193393,59.215828
951633.5267595043,1944961.4914316477,60.350098
951645.6650038095,1944961.42086167,61.704994
951657.8032480398,1944961.3503094066,63.128048
951669.9414921997,1944961.2797748572,64.19154
951682.079736287,1944961.209258022,65.36338
951694.2179803018,1944961.1387589008,68.13296
951706.3562242441,1944961.0682774938,69.741646
951718.4944681115,1944960.9978138008,69.65925
951730.6327119089,1944960.927367822,69.77792
951742.7709556336,1944960.8569395572,70.94786
951754.909199286,1944960.7865290067,73.03005
951767.0474428658,1944960.71613617,72.75398
951779.185686371,1944960.6457610477,80.58768
951791.3239298061,1944960.5754036393,80.6836
951803.4621731688,1944960.5050639452,80.42735
951815.6004164591,1944960.434741965,80.910545
951827.738659677,1944960.364437699,93.43325
951839.8769028204,1944960.2941511471,100.410484
951852.0151458937,1944960.2238823094,103.02984
951864.1533888947,1944960.1536311856,98.94026
951876.2916318234,1944960.083397776,94.216805
951888.4298746799,1944960.0131820804,92.539795
951900.5681174619,1944959.942984099,88.61126
951912.7063601739,1944959.8728038315,83.107185
951924.8446028137,1944959.8026412784,77.00772
951936.9828453814,1944959.732496439,75.19806
951949.1210878768,1944959.662369314,75.37078
951961.2593302979,1944959.592259903,75.26706
951973.3975726491,1944959.522168206,75.82586
951985.5358149281,1944959.4520942234,74.73667
951997.6740571351,1944959.3820379544,67.55717
952009.8122992677,1944959.3119994,63.083824
952021.9505413306,1944959.2419785592,58.798668
952034.0887833214,1944959.1719754327,56.848858
952046.2270252402,1944959.1019900201,53.176716
952058.365267087,1944959.0320223218,48.090668
952070.5035088595,1944958.9620723375,44.09407
952082.6417505624,1944958.8921400674,42.53814
952094.7799921932,1944958.8222255113,39.969524
951317.8432140022,1944948.0966246892,47.735874
951329.9814824361,1944948.0255942359,50.7424
951342.1197507968,1944947.9545814968,54.207054
951354.2580190846,1944947.883586472,53.88076
951366.396287297,1944947.812609161,54.629314
951378.5345554387,1944947.7416495644,53.957397
951390.6728235072,1944947.6707076817,53.724514
951402.8110915029,1944947.5997835132,52.940357
951414.9493594256,1944947.5288770588,52.580376
951427.087627273,1944947.4579883185,52.7114
951439.2258950499,1944947.3871172923,52.81614
951451.3641627538,1944947.3162639802,51.588448
951463.5024303847,1944947.2454283822,51.254223
951475.6406979428,1944947.1746104984,51.56399
