-3042192.8956873766,4043288.4356611916,3883049.169706648
-3042201.547532001,4043279.7627124763,3883047.84317303
-3042209.316860835,4043269.9168636575,3883045.390235886
-3042217.325516326,4043260.3891175324,3883043.2428098447
-3042225.9492650903,4043251.678879647,3883041.8805136606
-3042234.933526626,4043243.44779081,3883040.9783989456
-3042243.09004008,4043234.116608824,3883039.019796415
-3042252.756780561,4043226.7925750837,3883038.9888365637
-3042262.423174073,4043219.4680805374,3883038.9574563582
-3042272.140201496,4043212.2108793254,3883038.990725832
-3042281.8276830483,4043204.91441119,3883038.986306314
-3042291.373794962,4043197.430063209,3883038.8014715165
-3042301.0426396956,4043190.108827937,3883038.773310151
-3042310.7128251176,4043182.789374711,3883038.7468824536
-3042320.40831774,4043175.5035544615,3883038.752777854
-3042330.0802857797,4043168.186470668,3883038.7286702297
-3042340.2516310927,4043161.5330416807,3883039.3419567696
-3042351.9242282934,4043156.8747065077,3883041.8713529725
-3042362.624292224,4043150.923895973,3883043.1594869457
-3042371.734152592,4043142.8597799437,3883042.4180250866
-3042381.76760443,4043136.023067203,3883042.8553855373
-3042391.416634967,4043128.6754804854,3883042.8021237236
-3042405.136346301,4043126.7375217774,3883047.944329602
-3042415.7918960913,4043120.727490602,3883049.175721652
-3042425.752191954,4043113.79351587,3883049.5197752267
-3042435.4199018357,4043106.470718705,3883049.4904224724
-3042445.1364660384,4043099.212844256,3883049.523444611
-3042453.0917047868,4043089.6143592894,3883047.308529762
-3042461.0023771594,4043079.9566737562,3883045.0367719657
-3042469.74988756,4043071.41106755,3883043.8330907365
-3042479.564633624,4043064.283692871,3883043.9915268663
-3042489.38638511,4043057.165625808,3883044.15892512
-3042499.255058518,4043050.109909584,3883044.3862295602
-3042509.021076383,4043042.917777017,3883044.4825392934
-3042518.9079227587,4043035.8862058064,3883044.733079299
-3042529.334809041,4043029.5722577153,3883045.6728690723
-3042539.496917998,4043022.906455364,3883046.274752651
-3042547.8187366975,4043013.79522294,3883044.52798857
-3042557.418587282,4043006.3822809886,3883044.412337928
